question;questionText;type
urn:WebQuestionsTrain:id:858;what is the name of the main train station in san francisco?;String
urn:WebQuestionsTrain:id:859;what is the name of the money used in spain?;String
urn:WebQuestionsTrain:id:860;what is the name of the new orleans saints football stadium?;String
urn:WebQuestionsTrain:id:861;what is the name of the pittsburgh steelers head coach?;String
urn:WebQuestionsTrain:id:862;what is the name of the pittsburgh steelers stadium?;String
urn:WebQuestionsTrain:id:863;what is the name of the sacred text of islam?;String
urn:WebQuestionsTrain:id:864;what is the name of walt disney's son?;String
urn:WebQuestionsTrain:id:865;what is the national anthem of russia?;Work
urn:WebQuestionsTrain:id:866;what is the national flag of russia?;Flag
urn:WebQuestionsTrain:id:867;what is the new orleans hornets new name?;String
urn:WebQuestionsTrain:id:868;what is the new york knicks starting lineup?;Agent
urn:WebQuestionsTrain:id:869;what is the newspaper in phoenix?;Work
urn:WebQuestionsTrain:id:870;what is the northeast of the united states?;Place
urn:WebQuestionsTrain:id:871;what is the official language in china?;Language
urn:WebQuestionsTrain:id:872;what is the official language in mexico?;Language
urn:WebQuestionsTrain:id:873;what is the official language of china and 3 other dialects?;Language
urn:WebQuestionsTrain:id:874;what is the official language of china called?;Language
urn:WebQuestionsTrain:id:875;what is the official language spoken in mexico?;Language
urn:WebQuestionsTrain:id:876;what is the official state flower of arizona?;Species
urn:WebQuestionsTrain:id:877;what is the origin of the turkish language?;Language
urn:WebQuestionsTrain:id:878;what is the philadelphia church of god?;Place
urn:WebQuestionsTrain:id:879;what is the political system in egypt?;TopicalConcept
urn:WebQuestionsTrain:id:880;what is the political system in england?;TopicalConcept
urn:WebQuestionsTrain:id:881;what is the political system in italy?;TopicalConcept
urn:WebQuestionsTrain:id:882;what is the political system in south africa?;TopicalConcept
urn:WebQuestionsTrain:id:883;what is the political system of nigeria?;TopicalConcept
urn:WebQuestionsTrain:id:884;what is the political system of the us?;TopicalConcept
urn:WebQuestionsTrain:id:885;what is the postcode for london?;Number
urn:WebQuestionsTrain:id:886;what is the postcode for seoul south korea?;Number
urn:WebQuestionsTrain:id:887;what is the predominant language in south africa?;Language
urn:WebQuestionsTrain:id:888;what is the present form of government in iran?;TopicalConcept
urn:WebQuestionsTrain:id:889;what is the president of france's name?;String
urn:WebQuestionsTrain:id:890;what is the primary language of israel?;Language
urn:WebQuestionsTrain:id:891;what is the rainforest in peru called?;String
urn:WebQuestionsTrain:id:892;what is the rainforest in south america called?;String
urn:WebQuestionsTrain:id:893;what is the religion of israel people?;Agent
urn:WebQuestionsTrain:id:895;what is the second official language of canada?;Language
urn:WebQuestionsTrain:id:896;what is the second percy jackson book called?;Work
urn:WebQuestionsTrain:id:897;what is the senate responsible for?;TopicalConcept
urn:WebQuestionsTrain:id:898;what is the short name for stephanie?;String
urn:WebQuestionsTrain:id:899;what is the speech i have a dream about martin luther king?;TopicalConcept
urn:WebQuestionsTrain:id:900;what is the state flag of colorado called?;Flag
urn:WebQuestionsTrain:id:901;what is the state flower of pennsylvania?;Species
urn:WebQuestionsTrain:id:902;what is the state motto of massachusetts?;Place
urn:WebQuestionsTrain:id:904;what is the syracuse university mascot?;Agent
urn:WebQuestionsTrain:id:905;what is the time zone in california called?;DateTime
urn:WebQuestionsTrain:id:906;what is the time zone in france?;DateTime
urn:WebQuestionsTrain:id:907;what is the time zone in oklahoma city?;DateTime
urn:WebQuestionsTrain:id:908;what is the time zone in uk now?;DateTime
urn:WebQuestionsTrain:id:909;what is the timezone in england called?;DateTime
urn:WebQuestionsTrain:id:910;what is the timezone in vancouver?;DateTime
urn:WebQuestionsTrain:id:911;what is the work of charles darwin?;TopicalConcept
urn:WebQuestionsTrain:id:912;what is the world's tallest building in dubai called?;String
urn:WebQuestionsTrain:id:913;what is the zip code for cordova tn?;Number
urn:WebQuestionsTrain:id:914;what is the zip code for fort stockton texas?;Number
urn:WebQuestionsTrain:id:915;what is the zip code for georgetown ga?;Number
urn:WebQuestionsTrain:id:916;what is the zip code for inglewood california?;Number
urn:WebQuestionsTrain:id:917;what is the zip code for iselin nj?;Number
urn:WebQuestionsTrain:id:918;what is the zip code for morgantown in?;Number
urn:WebQuestionsTrain:id:919;what is the zip code for trenton ga?;Number
urn:WebQuestionsTrain:id:920;what is the zip code for wildwood?;Number
urn:WebQuestionsTrain:id:921;what is there for kids to do in miami?;Activity
urn:WebQuestionsTrain:id:922;what is there fun to do in san diego?;Activity
urn:WebQuestionsTrain:id:923;what is there to do around austin texas?;Activity
urn:WebQuestionsTrain:id:924;what is there to do in gatlinburg in december?;Activity
urn:WebQuestionsTrain:id:925;what is there to do in laredo tx?;Activity
urn:WebQuestionsTrain:id:926;what is there to do in montpelier vt?;Activity
urn:WebQuestionsTrain:id:927;what is there to do in niagara falls new york?;Activity
urn:WebQuestionsTrain:id:928;what is there to do in palm springs?;Activity
urn:WebQuestionsTrain:id:929;what is there to see near the grand canyon?;Place
urn:WebQuestionsTrain:id:930;what is thomas edison's most famous for?;TopicalConcept
urn:WebQuestionsTrain:id:931;what is tibetan language?;Language
urn:WebQuestionsTrain:id:932;what is tim tebow's religion?;EthnicGroup
urn:WebQuestionsTrain:id:933;what is time zone in hawaii?;DateTime
urn:WebQuestionsTrain:id:935;what is vanderbilt university known for?;Agent
urn:WebQuestionsTrain:id:938;what is venus named for?;Agent
urn:WebQuestionsTrain:id:939;what is wentworth miller in?;Agent
urn:WebQuestionsTrain:id:940;what is wrong with robin roberts?;Disease
urn:WebQuestionsTrain:id:942;what is zip code for chicago illinois?;Number
urn:WebQuestionsTrain:id:943;what is zip code for davenport iowa?;Number
urn:WebQuestionsTrain:id:944;what island is bethany hamilton from?;Place
urn:WebQuestionsTrain:id:945;what jamaican language called?;String
urn:WebQuestionsTrain:id:946;what jersey will the packers wear in the super bowl?;Colour
urn:WebQuestionsTrain:id:947;what job did martin luther king jr have?;Agent
urn:WebQuestionsTrain:id:949;what job does janelle brown have?;Agent
urn:WebQuestionsTrain:id:950;what jobs did albert einstein have?;Agent
urn:WebQuestionsTrain:id:951;what jobs did ben franklin do?;Agent
urn:WebQuestionsTrain:id:952;what jobs did harriet tubman have?;Agent
urn:WebQuestionsTrain:id:953;what killed sammy davis jr?;Disease
urn:WebQuestionsTrain:id:954;what kind government does canada have?;TopicalConcept
urn:WebQuestionsTrain:id:955;what kind government does the us have?;TopicalConcept
urn:WebQuestionsTrain:id:956;what kind of alcohol is bacardi silver?;Food
urn:WebQuestionsTrain:id:957;what kind of art did leonardo da vinci produce?;Work
urn:WebQuestionsTrain:id:958;what kind of biome is the everglades?;Place
urn:WebQuestionsTrain:id:959;what kind of books does nicholas sparks wrote?;Work
urn:WebQuestionsTrain:id:960;what kind of cancer did bob marley died from?;Disease
urn:WebQuestionsTrain:id:961;what kind of currency do they use in thailand?;Currency
urn:WebQuestionsTrain:id:962;what kind of currency does cuba use?;Currency
urn:WebQuestionsTrain:id:963;what kind of currency does greece have?;Currency
urn:WebQuestionsTrain:id:964;what kind of currency does jamaica use?;Currency
urn:WebQuestionsTrain:id:965;what kind of drugs does charlie sheen do?;ChemicalSubstance
urn:WebQuestionsTrain:id:966;what kind of economy does china has?;TopicalConcept
urn:WebQuestionsTrain:id:967;what kind of economy was the soviet union?;TopicalConcept
urn:WebQuestionsTrain:id:968;what kind of education did barack obama have?;TopicalConcept
urn:WebQuestionsTrain:id:969;what kind of government did the mali empire have?;TopicalConcept
urn:WebQuestionsTrain:id:970;what kind of government do the canadians have?;TopicalConcept
urn:WebQuestionsTrain:id:971;what kind of government does chile have today?;TopicalConcept
urn:WebQuestionsTrain:id:972;what kind of government does italy have?;TopicalConcept
urn:WebQuestionsTrain:id:973;what kind of government does mongolia?;TopicalConcept
urn:WebQuestionsTrain:id:974;what kind of government does the united states have today?;TopicalConcept
urn:WebQuestionsTrain:id:975;what kind of government iran have?;TopicalConcept
urn:WebQuestionsTrain:id:976;what kind of government is china?;TopicalConcept
urn:WebQuestionsTrain:id:977;what kind of government system does canada have?;TopicalConcept
urn:WebQuestionsTrain:id:978;what kind of guitar does jemaine clement play?;Device
urn:WebQuestionsTrain:id:979;what kind of guitar does lindsey buckingham play?;Device
urn:WebQuestionsTrain:id:980;what kind of language do they speak in china?;Language
urn:WebQuestionsTrain:id:981;what kind of money do japanese use?;Currency
urn:WebQuestionsTrain:id:982;what kind of money do the netherlands use?;Currency
urn:WebQuestionsTrain:id:983;what kind of money do the philippines use?;Currency
urn:WebQuestionsTrain:id:984;what kind of money do they use in aruba?;Currency
urn:WebQuestionsTrain:id:985;what kind of money do they use in russia?;Currency
urn:WebQuestionsTrain:id:986;what kind of money do you use in aruba?;Currency
urn:WebQuestionsTrain:id:987;what kind of money do you use in costa rica?;Currency
urn:WebQuestionsTrain:id:988;what kind of money does argentina use?;Currency
urn:WebQuestionsTrain:id:989;what kind of money does chile use?;Currency
urn:WebQuestionsTrain:id:990;what kind of money does germany?;Currency
urn:WebQuestionsTrain:id:991;what kind of money does the ivory coast use?;Currency
urn:WebQuestionsTrain:id:992;what kind of money does the philippines use?;Currency
urn:WebQuestionsTrain:id:993;what kind of money does the uk use?;Currency
urn:WebQuestionsTrain:id:994;what kind of money in aruba?;Currency
urn:WebQuestionsTrain:id:995;what kind of money is used in israel?;Currency
urn:WebQuestionsTrain:id:996;what kind of money should i bring to dominican?;Currency
urn:WebQuestionsTrain:id:997;what kind of money should i take to jamaica?;Currency
urn:WebQuestionsTrain:id:998;what kind of voting system does japan have?;TopicalConcept
urn:WebQuestionsTrain:id:999;what kinda music does john mayer sing?;Work
urn:WebQuestionsTrain:id:1000;what kourtney kardashian baby girls name?;String
urn:WebQuestionsTrain:id:1001;what kourtney kardashian name her daughter?;String
urn:WebQuestionsTrain:id:1002;what label is jojo signed to?;Agent
urn:WebQuestionsTrain:id:1003;what land did god give to israel?;Place
urn:WebQuestionsTrain:id:1004;what land did god promise joshua?;Place
urn:WebQuestionsTrain:id:1005;what landforms are found in italy?;Place
urn:WebQuestionsTrain:id:1006;what language did ancient romans write in?;Language
urn:WebQuestionsTrain:id:1007;what language did jewish people speak?;Language
urn:WebQuestionsTrain:id:1008;what language did the egyptians?;Language
urn:WebQuestionsTrain:id:1009;what language did the miwok indians speak?;Language
urn:WebQuestionsTrain:id:1010;what language do australian people speak?;Language
urn:WebQuestionsTrain:id:1011;what language do chinese?;Language
urn:WebQuestionsTrain:id:1012;what language do cyprus speak?;Language
urn:WebQuestionsTrain:id:1013;what language do fiji people speak?;Language
urn:WebQuestionsTrain:id:1014;what language do haitian speak?;Language
urn:WebQuestionsTrain:id:1015;what language do lakota indians speak?;Language
urn:WebQuestionsTrain:id:1016;what language do native american indians speak?;Language
urn:WebQuestionsTrain:id:1017;what language do pakistani people talk?;Language
urn:WebQuestionsTrain:id:1018;what language do people in czech republic speak?;Language
urn:WebQuestionsTrain:id:1019;what language do people speak in costa rica?;Language
urn:WebQuestionsTrain:id:1020;what language do people speak in iceland?;Language
urn:WebQuestionsTrain:id:1021;what language do people speak in iran?;Language
urn:WebQuestionsTrain:id:1022;what language do russian people speak?;Language
urn:WebQuestionsTrain:id:1023;what language do the people speak in australia?;Language
urn:WebQuestionsTrain:id:1024;what language do the speak in pakistan?;Language
urn:WebQuestionsTrain:id:1025;what language do the speak in switzerland?;Language
urn:WebQuestionsTrain:id:1026;what language do they denmark?;Language
urn:WebQuestionsTrain:id:1027;what language do they in belgium?;Language
urn:WebQuestionsTrain:id:1028;what language do they speak brazil?;Language
urn:WebQuestionsTrain:id:1029;what language do they speak in egyptian?;Language
urn:WebQuestionsTrain:id:1030;what language do they speak in guyana south america?;Language
urn:WebQuestionsTrain:id:1031;what language do they speak in iceland wikipedia?;Language
urn:WebQuestionsTrain:id:1032;what language do they speak in indonesia?;Language
urn:WebQuestionsTrain:id:1033;what language do they speak in northern ireland?;Language
urn:WebQuestionsTrain:id:1034;what language do they speak in spain wikipedia?;Language
urn:WebQuestionsTrain:id:1035;what language do they speak thailand?;Language
urn:WebQuestionsTrain:id:1036;what language do u speak in egypt?;Language
urn:WebQuestionsTrain:id:1037;what language do you speak in austria?;Language
urn:WebQuestionsTrain:id:1038;what language do you speak in finland?;Language
urn:WebQuestionsTrain:id:1039;what language do you speak in iran?;Language
urn:WebQuestionsTrain:id:1040;what language does fiji?;Language
urn:WebQuestionsTrain:id:1041;what language does greece use?;Language
urn:WebQuestionsTrain:id:1042;what language does people in france speak?;Language
urn:WebQuestionsTrain:id:1043;what language does people in netherlands speak?;Language
urn:WebQuestionsTrain:id:1044;what language does people in thailand speak?;Language
urn:WebQuestionsTrain:id:1045;what language does people speak in australia?;Language
urn:WebQuestionsTrain:id:1046;what language does romanian people speak?;Language
urn:WebQuestionsTrain:id:1047;what language does the new zealand speak?;Language
urn:WebQuestionsTrain:id:1048;what language group does polish belong to?;Language
urn:WebQuestionsTrain:id:1049;what language is cyprus using?;Language
urn:WebQuestionsTrain:id:1050;what language is mainly spoken in england?;Language
